eventIndex,times,electrodes,network
1,"[103, 103, 104, 104, 104, 104, 104, 106, 106, 106, 106, 106, 106, 106, 107, 107, 107, 107, 107, 107, 107, 107, 107, 107, 108, 108, 108, 109, 109, 109, 109, 110, 111, 111, 112, 113, 113]","[18, 19, 20, 21, 22, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 43, 44, 47, 48, 49, 50, 51, 52, 53, 54, 56, 102, 107, 108, 109, 112]","[{'source': 26, 'target': 18}, {'source': 27, 'target': 18}, {'source': 28, 'target': 18}, {'source': 32, 'target': 18}, {'source': 34, 'target': 18}, {'source': 35, 'target': 18}, {'source': 36, 'target': 18}, {'source': 43, 'target': 18}, {'source': 44, 'target': 18}, {'source': 26, 'target': 19}, {'source': 27, 'target': 19}, {'source': 28, 'target': 19}, {'source': 34, 'target': 19}, {'source': 35, 'target': 19}, {'source': 43, 'target': 19}, {'source': 44, 'target': 19}, {'source': 107, 'target': 19}, {'source': 108, 'target': 19}, {'source': 26, 'target': 20}, {'source': 28, 'target': 20}, {'source': 34, 'target': 20}, {'source': 35, 'target': 20}, {'source': 43, 'target': 20}, {'source': 44, 'target': 20}, {'source': 107, 'target': 20}, {'source': 26, 'target': 21}, {'source': 27, 'target': 21}, {'source': 32, 'target': 21}, {'source': 34, 'target': 21}, {'source': 35, 'target': 21}, {'source': 43, 'target': 21}, {'source': 44, 'target': 21}, {'source': 107, 'target': 21}, {'source': 21, 'target': 22}, {'source': 26, 'target': 22}, {'source': 27, 'target': 22}, {'source': 28, 'target': 22}, {'source': 32, 'target': 22}, {'source': 34, 'target': 22}, {'source': 35, 'target': 22}, {'source': 36, 'target': 22}, {'source': 43, 'target': 22}, {'source': 44, 'target': 22}, {'source': 107, 'target': 22}, {'source': 108, 'target': 22}, {'source': 28, 'target': 26}, {'source': 32, 'target': 26}, {'source': 34, 'target': 26}, {'source': 35, 'target': 26}, {'source': 43, 'target': 26}, {'source': 44, 'target': 26}, {'source': 107, 'target': 26}, {'source': 108, 'target': 26}, {'source': 26, 'target': 27}, {'source': 28, 'target': 27}, {'source': 34, 'target': 27}, {'source': 35, 'target': 27}, {'source': 36, 'target': 27}, {'source': 43, 'target': 27}, {'source': 44, 'target': 27}, {'source': 107, 'target': 27}, {'source': 26, 'target': 28}, {'source': 27, 'target': 28}, {'source': 34, 'target': 28}, {'source': 35, 'target': 28}, {'source': 36, 'target': 28}, {'source': 43, 'target': 28}, {'source': 44, 'target': 28}, {'source': 107, 'target': 28}, {'source': 26, 'target': 29}, {'source': 27, 'target': 29}, {'source': 28, 'target': 29}, {'source': 32, 'target': 29}, {'source': 34, 'target': 29}, {'source': 35, 'target': 29}, {'source': 36, 'target': 29}, {'source': 40, 'target': 29}, {'source': 43, 'target': 29}, {'source': 44, 'target': 29}, {'source': 48, 'target': 29}, {'source': 107, 'target': 29}, {'source': 108, 'target': 29}, {'source': 26, 'target': 30}, {'source': 27, 'target': 30}, {'source': 28, 'target': 30}, {'source': 34, 'target': 30}, {'source': 35, 'target': 30}, {'source': 43, 'target': 30}, {'source': 107, 'target': 30}, {'source': 108, 'target': 30}, {'source': 26, 'target': 31}, {'source': 28, 'target': 31}, {'source': 34, 'target': 31}, {'source': 35, 'target': 31}, {'source': 43, 'target': 31}, {'source': 44, 'target': 31}, {'source': 26, 'target': 32}, {'source': 28, 'target': 32}, {'source': 34, 'target': 32}, {'source': 35, 'target': 32}, {'source': 43, 'target': 32}, {'source': 107, 'target': 32}, {'source': 26, 'target': 33}, {'source': 28, 'target': 33}, {'source': 34, 'target': 33}, {'source': 35, 'target': 33}, {'source': 43, 'target': 33}, {'source': 44, 'target': 33}, {'source': 107, 'target': 33}, {'source': 26, 'target': 34}, {'source': 28, 'target': 34}, {'source': 35, 'target': 34}, {'source': 43, 'target': 34}, {'source': 44, 'target': 34}, {'source': 107, 'target': 34}, {'source': 21, 'target': 35}, {'source': 26, 'target': 35}, {'source': 34, 'target': 35}, {'source': 43, 'target': 35}, {'source': 44, 'target': 35}, {'source': 107, 'target': 35}, {'source': 26, 'target': 36}, {'source': 27, 'target': 36}, {'source': 28, 'target': 36}, {'source': 34, 'target': 36}, {'source': 35, 'target': 36}, {'source': 43, 'target': 36}, {'source': 44, 'target': 36}, {'source': 107, 'target': 36}, {'source': 108, 'target': 36}, {'source': 21, 'target': 37}, {'source': 26, 'target': 37}, {'source': 27, 'target': 37}, {'source': 28, 'target': 37}, {'source': 34, 'target': 37}, {'source': 35, 'target': 37}, {'source': 36, 'target': 37}, {'source': 43, 'target': 37}, {'source': 44, 'target': 37}, {'source': 107, 'target': 37}, {'source': 108, 'target': 37}, {'source': 26, 'target': 38}, {'source': 27, 'target': 38}, {'source': 28, 'target': 38}, {'source': 34, 'target': 38}, {'source': 35, 'target': 38}, {'source': 36, 'target': 38}, {'source': 43, 'target': 38}, {'source': 44, 'target': 38}, {'source': 107, 'target': 38}, {'source': 26, 'target': 39}, {'source': 28, 'target': 39}, {'source': 32, 'target': 39}, {'source': 34, 'target': 39}, {'source': 35, 'target': 39}, {'source': 40, 'target': 39}, {'source': 43, 'target': 39}, {'source': 44, 'target': 39}, {'source': 107, 'target': 39}, {'source': 26, 'target': 40}, {'source': 28, 'target': 40}, {'source': 32, 'target': 40}, {'source': 34, 'target': 40}, {'source': 35, 'target': 40}, {'source': 36, 'target': 40}, {'source': 43, 'target': 40}, {'source': 107, 'target': 40}, {'source': 108, 'target': 40}, {'source': 26, 'target': 41}, {'source': 28, 'target': 41}, {'source': 34, 'target': 41}, {'source': 35, 'target': 41}, {'source': 36, 'target': 41}, {'source': 43, 'target': 41}, {'source': 44, 'target': 41}, {'source': 53, 'target': 41}, {'source': 107, 'target': 41}, {'source': 26, 'target': 43}, {'source': 28, 'target': 43}, {'source': 34, 'target': 43}, {'source': 35, 'target': 43}, {'source': 44, 'target': 43}, {'source': 53, 'target': 43}, {'source': 107, 'target': 43}, {'source': 26, 'target': 44}, {'source': 27, 'target': 44}, {'source': 28, 'target': 44}, {'source': 34, 'target': 44}, {'source': 35, 'target': 44}, {'source': 43, 'target': 44}, {'source': 53, 'target': 44}, {'source': 26, 'target': 47}, {'source': 27, 'target': 47}, {'source': 28, 'target': 47}, {'source': 34, 'target': 47}, {'source': 35, 'target': 47}, {'source': 36, 'target': 47}, {'source': 43, 'target': 47}, {'source': 44, 'target': 47}, {'source': 26, 'target': 48}, {'source': 27, 'target': 48}, {'source': 28, 'target': 48}, {'source': 34, 'target': 48}, {'source': 35, 'target': 48}, {'source': 36, 'target': 48}, {'source': 43, 'target': 48}, {'source': 44, 'target': 48}, {'source': 108, 'target': 48}, {'source': 26, 'target': 49}, {'source': 27, 'target': 49}, {'source': 28, 'target': 49}, {'source': 34, 'target': 49}, {'source': 35, 'target': 49}, {'source': 43, 'target': 49}, {'source': 44, 'target': 49}, {'source': 26, 'target': 50}, {'source': 34, 'target': 50}, {'source': 35, 'target': 50}, {'source': 43, 'target': 50}, {'source': 44, 'target': 50}, {'source': 107, 'target': 50}, {'source': 26, 'target': 51}, {'source': 28, 'target': 51}, {'source': 34, 'target': 51}, {'source': 35, 'target': 51}, {'source': 43, 'target': 51}, {'source': 107, 'target': 51}, {'source': 108, 'target': 51}, {'source': 26, 'target': 52}, {'source': 28, 'target': 52}, {'source': 32, 'target': 52}, {'source': 34, 'target': 52}, {'source': 35, 'target': 52}, {'source': 36, 'target': 52}, {'source': 43, 'target': 52}, {'source': 44, 'target': 52}, {'source': 107, 'target': 52}, {'source': 26, 'target': 53}, {'source': 27, 'target': 53}, {'source': 28, 'target': 53}, {'source': 34, 'target': 53}, {'source': 35, 'target': 53}, {'source': 43, 'target': 53}, {'source': 44, 'target': 53}, {'source': 107, 'target': 53}, {'source': 21, 'target': 54}, {'source': 26, 'target': 54}, {'source': 27, 'target': 54}, {'source': 28, 'target': 54}, {'source': 32, 'target': 54}, {'source': 34, 'target': 54}, {'source': 35, 'target': 54}, {'source': 36, 'target': 54}, {'source': 40, 'target': 54}, {'source': 43, 'target': 54}, {'source': 44, 'target': 54}, {'source': 107, 'target': 54}, {'source': 26, 'target': 56}, {'source': 28, 'target': 56}, {'source': 30, 'target': 56}, {'source': 32, 'target': 56}, {'source': 34, 'target': 56}, {'source': 35, 'target': 56}, {'source': 40, 'target': 56}, {'source': 43, 'target': 56}, {'source': 44, 'target': 56}, {'source': 107, 'target': 56}, {'source': 108, 'target': 56}, {'source': 26, 'target': 102}, {'source': 27, 'target': 102}, {'source': 28, 'target': 102}, {'source': 32, 'target': 102}, {'source': 34, 'target': 102}, {'source': 35, 'target': 102}, {'source': 43, 'target': 102}, {'source': 44, 'target': 102}, {'source': 107, 'target': 102}, {'source': 108, 'target': 102}, {'source': 26, 'target': 107}, {'source': 28, 'target': 107}, {'source': 30, 'target': 107}, {'source': 34, 'target': 107}, {'source': 35, 'target': 107}, {'source': 43, 'target': 107}, {'source': 44, 'target': 107}, {'source': 108, 'target': 107}, {'source': 26, 'target': 108}, {'source': 30, 'target': 108}, {'source': 34, 'target': 108}, {'source': 35, 'target': 108}, {'source': 43, 'target': 108}, {'source': 44, 'target': 108}, {'source': 107, 'target': 108}, {'source': 26, 'target': 109}, {'source': 27, 'target': 109}, {'source': 28, 'target': 109}, {'source': 34, 'target': 109}, {'source': 35, 'target': 109}, {'source': 36, 'target': 109}, {'source': 43, 'target': 109}, {'source': 44, 'target': 109}, {'source': 107, 'target': 109}, {'source': 26, 'target': 112}, {'source': 28, 'target': 112}, {'source': 34, 'target': 112}, {'source': 35, 'target': 112}, {'source': 43, 'target': 112}, {'source': 44, 'target': 112}, {'source': 107, 'target': 112}]"
